-386367	-127059
-386362	-6401
-386335	-127054
-385899	-20792
-385837	-12821
-385828	-126898
-385639	-63887
-385575	-100764
-385570	-126841
-385446	-2135
-385396	-126790
-385333	-2135
-385321	-76897
-385191	-126697
-385148	0
-385120	-53177
-385095	0
-385058	-126697
-385036	-126693
-384921	0
-384920	0
-384603	-1035
-383815	-21336
-383605	-52724
-383604	-1517
-383603	-27077
-383602	-126354
-383601	-688
-383600	-126353
-383599	-10176
-383598	-10176
-383597	-10176
-383557	-89275
-383556	-126338
-382915	-126188
-382914	-126188
-382913	-126187
-382912	-6121
-382899	-126185
-382800	-126178
-382798	-126176
-382696	-10436
-382632	-126112
-382468	-34360
-382421	-10434
-382241	-95675
-382167	-95214
-382049	-125928
-381912	-53226
-381911	-125896
-381328	-111302
-380929	-64646
-379901	-23277
-379759	-32029
-379742	-125217
-379557	-125180
-379545	-125177
-379378	-66092
-379377	-26451
-379265	-38404
-378550	-100763
-378411	-21345
-378410	-21345
-377668	-2092
-377286	-73196
-377239	-124570
-377205	-101478
-377205	-2075
-376744	-97053
-376712	-48822
-376656	-104145
-376653	-5081
-376088	-124248
-376087	-124248
-375544	-11818
-375543	-11818
-375279	-5171
-375243	-124063
-375224	-9760
-375173	-9760
-375140	-76216
-375131	-124034
-375127	-6878
-375125	-124031
-375124	-112453
-375123	-124030
-375121	-120812
-375120	-124029
-375119	-124028
-375118	-67058
-375117	-67058
-375116	-124027
-375112	-124025
-375093	-124021
-374519	-123867
-374430	-123836
-373964	-123697
-373905	-123680
-373717	-123626
-373637	-12346
-373579	-123592
-373578	-123592
-372937	-22393
-372936	-33890
-372935	-33890
-372934	-33890
-372933	-33890
-372932	-33890
-372728	-2573
-372518	-122825
-372353	-3118
-371958	-7537
-371850	-123206
-371848	-123205
-371795	-2193
-371576	-123107
-371457	-35281
-371410	-123076
-371407	-123076
-371406	-123076
-371405	-123076
-371404	-123076
-371403	-10431
-371317	-2386
-371274	-123032
-371258	-123029
-371200	-123014
-371200	-123013
-371200	-123012
-371200	-123011
-371200	-123010
-371200	-123009
-371200	-123008
-371200	-123007
-371200	-123006
-371200	-123005
-371200	-123004
-371200	-123003
-371200	-123002
-371200	-123001
-371200	-123000
-371200	-122999
-371200	-122998
-371200	-122997
-371200	-122996
-371200	-122995
-371200	-122994
-371200	-122993
-371200	-122992
-371200	-122991
-371200	-122990
-371200	-122989
-371200	-122988
-371200	-122987
-371200	-122986
-371200	-122985
-371200	-122984
-371200	-122983
-371200	-122982
-371200	-122981
-371200	-122980
-371200	-122979
-371200	-122978
-371200	-122977
-371200	-122976
-371200	-122975
-371200	-122974
-371200	-122973
-371200	-122972
-371200	-122971
-371200	-122970
-371200	-122969
-371200	-122968
-371200	-122967
-371200	-122966
-371200	-122965
-371200	-122964
-371200	-122963
-371200	-122962
-371200	-122961
-371200	-122960
-371200	-122959
-371200	-122958
-371200	-122957
-371200	-122956
-371200	-122955
-371200	-122954
-371200	-122953
-371200	-122952
-371200	-122951
-371200	-122950
-371200	-122949
-371200	-122948
-371200	-122947
-371200	-122946
-371200	-122945
-371200	-122944
-371200	-122943
-371200	-122942
-371200	-122941
-371200	-122940
-371200	-122939
-371200	-122938
-371200	-122937
-371200	-122936
-371200	-122935
-371200	-122934
-371200	-122933
-371200	-122932
-371200	-122931
-371200	-122930
-371200	-122929
-371200	-122928
-371200	-122927
-371200	-122926
-371200	-122925
-371200	-122924
-371200	-122923
-371200	-122922
-371200	-122921
-371200	-81887
-371200	-81863
-371200	-81849
-371200	-81820
-371200	-81805
-371200	-15106
-371152	-11603
-371111	-6234
-370885	-122853
-370771	-115840
-370770	-122785
-370769	-17835
-370762	-122825
-370654	-122802
-370575	-122785
-370574	-122784
-370541	-122781
-370540	-122780
-370467	-8770
-370399	-122730
-370399	-122729
-370377	-31723
-370266	-122705
-370266	-73681
-370247	-78456
-370122	-122652
-370101	-6879
-370100	-122637
-370099	-122636
-370098	-12268
-370096	-122631
-370074	-122631
-370062	-12268
-369934	-89447
-369921	-1754
-369920	-74200
-369919	-74200
-369455	-78456
-369052	-78456
-369038	-35762
-368949	-122381
-368936	-73397
-368870	-122340
-368869	-50862
-368358	-52594
-368108	-35571
-367958	-52594
-367616	-121931
-367463	-121870
-367271	-121829
-367190	0
-367122	-121773
-366805	-108618
-366766	-121633
-366754	-121621
-366290	0
-366056	-121438
-365987	-15643
-365468	-40149
-365124	-121223
-365122	-66004
-364975	-33395
-364647	-107783
-364646	-121078
-364616	-25043
-364613	-25043
-364572	-25043
-364522	-25043
-364521	-25043
-364516	-104059
-364515	-2193
-364163	-15950
-363769	-12652
-363671	-65600
-363670	-120874
-363670	-120873
-363669	-22759
-363668	-94248
-363667	-120866
-363666	-23003
-363665	-120872
-363664	-81866
-363663	-120871
-363662	-89643
-363661	-14338
-363660	-13876
-363659	-46500
-363658	-120863
-363657	-3289
-363656	-120870
-363655	-120869
-363653	-120868
-363652	-120867
-363651	-120814
-363650	-120866
-363649	-120865
-363648	-10012
-363648	-10011
-363647	-5118
-363646	-120864
-363644	-40484
-363643	-120863
-363642	-120862
-363641	-120861
-363640	-120860
-363639	-120859
-363638	-120800
-363637	-60910
-363606	-120855
-363605	-35281
-363604	-22192
-363603	-3289
-363602	-53191
-363601	-120854
-363600	-17389
-363599	-7246
-363598	-81821
-363597	-11373
-363596	-120853
-363595	-65863
-363594	-7246
-363593	-74274
-363592	-4216
-363591	-63221
-363590	-81821
-363589	-12652
-363588	-71615
-363587	-97052
-363586	-13876
-363585	-120852
-363584	-120851
-363583	-101902
-363582	-102516
-363581	-67852
-363580	-25130
-363579	-120850
-363578	-120849
-363578	-120848
-363577	-120847
-363576	-25105
-363575	-35253
-363574	-66072
-363573	-40026
-363571	-71346
-363570	-13876
-363569	-4164
-363568	-120845
-363567	-81821
-363566	-35281
-363565	-73397
-363564	-4111
-363563	-3289
-363562	-81821
-363561	-7246
-363560	-33782
-363559	-4942
-363558	-81773
-363557	-6879
-363556	-12652
-363555	-23655
-363554	-7246
-363553	-3417
-363552	-120844
-363551	-120843
-363550	-11803
-363549	-81821
-363548	-15751
-363547	-120842
-363546	-120841
-363545	-4942
-363544	-120840
-363543	-43148
-363542	-75309
-363541	-120839
-363541	-120838
-363540	-23134
-363539	-11412
-363538	-72241
-363537	-81773
-363536	-12346
-363535	-81821
-363534	-114373
-363533	-40707
-363532	-12414
-363531	-101962
-363530	-45287
-363529	-44139
-363528	-120837
-363527	-53191
-363526	-81773
-363525	-81821
-363475	-120821
-363474	-120826
-363473	-49864
-363472	-120825
-363471	-46500
-363470	-45266
-363469	-98005
-363468	-61056
-363467	-120824
-363466	-120823
-363465	-120822
-363464	-14048
-363463	-120812
-363462	-7631
-363461	-120812
-363460	-63689
-363459	-120812
-363458	-120821
-363457	-120820
-363456	-120819
-363456	-120818
-363455	-120812
-363454	-120812
-363453	-49961
-363452	-120817
-363451	-81821
-363450	-120816
-363449	-63689
-363448	-120812
-363447	-67852
-363446	-3019
-363445	-23134
-363444	-120815
-363443	-3289
-363442	-15751
-363441	-120814
-363440	-11803
-363439	-66092
-363438	-60910
-363437	-81864
-363436	-120813
-363435	-120812
-363434	-74274
-363433	-23114
-363432	-10526
-363431	-29523
-363430	-3289
-363429	-3289
-363428	-5319
-363414	-120806
-363413	-81488
-363412	-120805
-363411	-120804
-363410	-94242
-363409	-120803
-363408	-73260
-363407	-94242
-363406	-35571
-363405	-94242
-363404	-120802
-363403	-2218
-363402	-94242
-363401	-94242
-363400	-63785
-363399	-2218
-363398	-19863
-363397	-2218
-363396	-120802
-363395	-94242
-363394	-94242
-363393	-94242
-363392	-86786
-363391	-120801
-363390	-120801
-363389	-120801
-363388	-2218
-363387	-120801
-363386	-120801
-363385	-94242
-363384	-120800
-363383	-11373
-363382	-11373
-363381	-11373
-363380	-11373
-363379	-11373
-363378	-11373
-363377	-120799
-363376	-120798
-363375	-9765
-363374	-9765
-363373	-9765
-363372	-9765
-363371	-87396
-363370	-4608
-363369	-120797
-363368	-4608
-363367	-12921
-363366	-4608
-363365	-4608
-363363	-63739
-363362	-24555
-363361	-24555
-363360	-1754
-363359	-120796
-363358	-120796
-363356	-81880
-363355	-32047
-363354	-60910
-363353	-60910
-363352	-64646
-363351	-88515
-363350	-120794
-363346	-50859
-363345	-120793
-363343	-50859
-362168	-120449
-361961	-10434
-361911	-120375
-361813	-10434
-361734	-120325
-361666	-97636
-361665	-25780
-361664	-55308
-361661	-120305
-361574	-11358
-361514	-120273
-361513	-120272
-361457	-120196
-361456	-120261
-361390	-11358
-361287	-59919
-361287	-59918
-361286	-1757
-361285	-120216
-361215	-120196
-361144	-52594
-361143	-120181
-361143	-120180
-361142	-120181
-361142	-120180
-360872	-95526
-360707	-116498
-360698	-1245
-360698	-1244
-360697	-120037
-360696	-120036
-360695	-53007
-360694	-53007
-360611	-94226
-360303	0
-360166	-119872
-360133	-119864
-360132	-119863
-360131	-2092
-360129	-25608
-360128	-25458
-360127	-119862
-360127	-42781
-360126	-119861
-360125	-2237
-360124	-119860
-360122	-2237
-360121	-2237
-360120	-119859
-360119	-25608
-360118	-2237
-360117	-119842
-360116	-119858
-360115	-119857
-360115	-119856
-360114	-119855
-360112	-25852
-360111	-119842
-360111	-25604
-360109	-25458
-360108	-25695
-360107	-119842
-360107	-119841
-360106	-2237
-360104	-3751
-360042	-14113
-359993	-119812
-359989	-37520
-359988	-110910
-359987	-119810
-359985	-119808
-359985	-119807
-359983	-2096
-359982	-119805
-359982	-64646
-359978	-119803
-359973	-2148
-359953	-46101
-359745	-14804
-359680	-88515
-359679	-119700
-359678	-81106
-359677	-421
-359671	-119697
-359645	-119689
-359634	-119686
-359629	-119685
-359588	-2207
-359584	-50862
-359583	-50862
-359582	-20804
-359581	-23263
-359580	-23263
-359579	-2207
-359569	-74200
-359505	-14113
-359445	-23276
-359444	-32533
-359443	-50861
-359442	-1028
-359441	-9764
-359440	-50862
-359439	-2075
-359438	-2207
-359330	-73510
-358911	-6121
-358910	-76583
-358909	-6121
-358903	-34360
-358668	-99949
-358606	-28677
-358605	-119371
-358600	-3417
-358527	-10118
-358454	-10118
-358444	-2347
-358442	-2347
-358436	-4608
-357736	-106234
-357730	-106234
-357729	-106234
-357652	-14113
-357581	-106234
-357231	-118968
-356962	-118814
-356957	-118811
-356860	-42917
-356771	-10118
-356631	-118678
-356630	-118678
-356612	-118672
-356453	-118627
-356408	-53119
-356050	-16080
-355982	-16080
-355702	-21415
-355701	-21415
-355423	-118167
-355125	-96187
-355116	-47927
-354847	-118007
-354833	-118007
-354823	-118006
-354820	-118006
-354819	-118006
-354815	-118006
-354811	-118006
-354809	-118006
-354808	-118006
-354807	-118006
-354806	-118006
-354805	-118007
-354750	-117993
-354724	-40166
-354589	-12414
-354556	-2075
-354553	-2075
-354551	-2075
-354548	-2075
-354547	-2075
-354523	-95856
-354434	-61667
-354427	-61667
-354203	-38873
-354132	-22206
-354028	-14113
-354027	-14113
-353848	-117743
-353632	-31723
-353622	-2224
-353609	-44903
-353608	-44903
-353511	-117676
-353511	-117675
-353511	-49864
-353120	-4608
-352659	-2450
-352658	-2450
-352053	-116989
-352052	-116989
-351977	-71312
-351977	-71311
-351977	-71310
-351977	-71309
-351977	-71308
-351977	-62891
-351977	-35285
-351977	-35283
-351977	-35281
-351977	-15106
-351977	-8988
-351976	-117268
-351976	-117267
-351976	-117266
-351976	-117256
-351976	-117254
-351976	-81821
-351976	-81809
-351976	-81773
-351976	-71311
-351976	-35290
-351976	-35281
-351976	-25043
-351976	-2460
-351975	-117265
-351974	-102663
-351973	-15705
-351972	-36417
-351972	-35903
-351972	-35281
-351972	-21239
-351972	-14019
-351972	-8985
-351972	-8977
-351972	-70
-351870	-117262
-351837	-12277
-351836	-117257
-351836	-117256
-351836	-117255
-351836	-117254
-351836	-117253
-351836	-117252
-351836	-102525
-351836	-81864
-351836	-81809
-351836	-81773
-351836	-35285
-351836	-35283
-351836	-33457
-351835	-117251
-351786	-35311
-351786	-35310
-351779	-35311
-351779	-35310
-351642	-71647
-351594	-71647
-351593	-71647
-351541	-35893
-351507	-71647
-351506	-117196
-351096	-12346
-351095	-117135
-350748	-117078
-350748	-117077
-350748	-117076
-350748	-117075
-350748	-117074
-350748	-81885
-350748	-81880
-350743	-117078
-350743	-117077
-350743	-117076
-350743	-117075
-350743	-117074
-350743	-81885
-350743	-81880
-350742	-117078
-350742	-117077
-350742	-117076
-350742	-117075
-350742	-117074
-350742	-81885
-350742	-81880
-350628	-22192
-350454	-116995
-350453	-116995
-350383	-116995
-350365	-116989
-350364	-116989
-350144	-41621
-350130	-81727
-350118	-116950
-350118	-116949
-350118	-116776
-350118	-116775
-350118	-81887
-350118	-81871
-350118	-81849
-350118	-81845
-350118	-81843
-350118	-81832
-350118	-81822
-350118	-81812
-350118	-72614
-350118	-35762
-350118	-35282
-350118	-7785
-350118	-4608
-350118	-401
-350111	-116947
-350111	-116946
-350111	-81875
-350111	-35571
-350111	-5249
-350111	-2347
-350110	-101902
-350109	-101902
-350107	-116945
-350104	-19863
-350103	-19863
-350099	-116944
-350099	-116943
-350099	-116905
-350099	-116777
-350099	-81868
-350099	-81845
-350099	-81835
-350099	-81821
-350099	-81810
-350099	-81773
-350099	-81727
-350099	-35762
-350099	-35625
-350099	-401
-349895	-19863
-349895	0
-349874	-116906
-349874	-116905
-349874	-116904
-349874	-81868
-349874	-81849
-349874	-81845
-349874	-81838
-349874	-81821
-349874	-81810
-349874	-81773
-349874	-81727
-349874	-67708
-349874	-35287
-349872	-35281
-349864	-35281
-348046	-49961
-348045	-49961
-348010	-22206
-347995	-116765
-347970	-116760
-347642	-116613
-347195	-1028
-347192	-1028
-347169	-36486
-347116	-116498
-347087	-76897
-347081	-116490
-347042	-9765
-347041	-116478
-347041	-116477
-347041	-104145
-347041	-81848
-347041	-73260
-347041	-67852
-347041	-63785
-347041	-60910
-347041	-48822
-347041	-39414
-347041	-38404
-347041	-37649
-347041	-32226
-347041	-23263
-347041	-19864
-347041	-19862
-347041	-12921
-347041	-11373
-347041	-2207
-347041	-1403
-347041	-1028
-347038	-17832
-346931	-116443
-346930	-116443
-346911	-33395
-346910	-33395
-346863	-585
-346630	-116327
-346623	-76583
-346548	-36486
-346547	-36486
-346495	-19862
-346389	-3161
-345961	-12414
-345960	-3086
-345959	-3086
-345645	-2347
-345642	-2347
-345624	-36486
-345390	-115968
-345309	-84016
-345308	-104630
-345010	-585
-345008	-115890
-345007	-115889
-345007	-115888
-345007	-115887
-345007	-115886
-345007	-115885
-345007	-115884
-345007	-115883
-345007	-115882
-345007	-115881
-345007	-115880
-345007	-115879
-345007	-115878
-345007	-115877
-345007	-115876
-345007	-115875
-345007	-115874
-345007	-115873
-345007	-115872
-345007	-115871
-345007	-115870
-345007	-115869
-345007	-115868
-345007	-115867
-345007	-115866
-345007	-115865
-345007	-115864
-345007	-93232
-345007	-23079
-345006	-115864
-345006	-115863
-344835	-115840
-344827	-115840
-344807	-2460
-344706	-115809
-344607	-115771
-344606	-115770
-344552	-115761
-344461	-81801
-344460	-115735
-344457	-115733
-344358	-115707
-344357	-115706
-344357	-8133
-344329	-115703
-344298	-115611
-344229	-115664
-344228	-18332
-344160	-1363
-344104	-70493
-344103	-70493
-344102	-70493
-344098	-115611
-344041	-115591
-343881	-115525
-343812	-115511
-343811	-84016
-343683	-7768
-343682	-115469
-343680	-115467
-343638	-115456
-343603	-17172
-343548	-115427
-343547	-62034
-343402	-115367
-343321	-115367
-343204	-1506
-343203	-1506
-343202	-115329
-343082	-115270
-342950	-115214
-342907	-115184
-342906	-115183
-342802	-104145
-342753	-62693
-342282	-50810
-342257	-10435
-342256	-114909
-342255	-114908
-342223	-10434
-342184	-114252
-342116	-114867
-341835	-114797
-341778	-114789
-341711	-114764
-341475	-71346
-341417	-14772
-341415	-421
-341409	-8567
-341301	-53179
-341076	-114559
-341068	-114555
-341064	-114552
-341063	-81313
-341062	-81313
-341005	-114526
-341005	-114525
-341005	-114524
-341005	-114523
-341005	-114522
-341005	-114521
-341005	-114520
-341005	-114519
-341005	-114518
-341005	-114517
-341005	-114516
-341005	-114515
-341005	-114514
-341005	-114513
-341005	-20398
-341005	-15328
-340935	-114475
-340884	-30635
-340836	-3417
-340797	-114425
-340796	-114395
-340795	-114395
-340757	-114412
-340738	-36417
-340736	-114405
-340731	-2347
-340695	-114397
-340694	-82361
-340693	-82361
-340686	-114373
-340685	-114373
-340674	-114395
-340673	-114394
-340635	-114373
-340634	-114373
-340633	-114373
-340632	-114372
-340631	-114371
-340630	-114370
-340622	-114367
-340319	-114294
-340318	-114293
-340196	-114252
-340046	-114204
-340045	-32083
-340045	-32082
-340045	-32081
-340045	-32080
-340007	-114189
-340005	-69276
-339900	-114166
-339900	-114165
-339899	-114165
-339888	-1348
-339887	-114157
-339886	-114156
-339885	-1348
-339884	-53181
-339824	-90016
-339823	-114145
-339778	-36651
-339777	-114130
-339777	-1317
-339765	-90016
-339675	-10434
-339673	-10434
-339671	-99349
-339670	-99349
-339669	-99349
-339668	-112453
-339637	-112453
-339546	-111465
-339545	-111465
-339544	-53179
-339474	-94259
-339441	-114051
-339440	-42719
-339418	-114045
-339182	-27077
-339181	-113989
-339180	-95807
-339171	-6392
-339170	-113985
-339131	-106771
-339104	-53179
-339103	-113968
-339064	-113954
-339055	0
-339049	-101962
-339048	-101962
-339047	-101962
-339046	-101962
-339045	-101962
-339042	-113946
-339041	-113945
-339040	-113944
-339039	-6878
-339038	-106642
-339037	-106642
-339036	-24777
-339029	-53163
-339020	-10430
-339019	-10430
-339018	-1874
-339017	-10430
-339016	-2218
-339015	-2218
-339014	-2218
-338944	-113933
-338943	-113933
-338939	-113932
-338927	-32029
-338866	-8613
-338865	-2347
-338864	-2347
-338863	-2347
-338862	-2347
-338861	-32322
-338755	-36651
-338723	-34382
-338719	-5056
-338709	-5056
-338678	-9063
-338677	-113822
-338610	-113810
-338603	-41095
-338543	-62034
-338538	-5171
-338515	-36651
-338448	-113779
-338448	-2347
-338415	-113771
-338414	-10436
-338407	-113769
-338406	-70494
-338405	-62146
-338388	-34382
-338333	-113754
-338041	-113645
-337943	-113608
-337916	-113599
-337894	-113593
-337893	-113592
-337818	-113572
-337818	-113571
-337817	-113570
-337816	-113569
-337758	-112450
-337492	-85567
-337414	-71325
-337349	-113438
-337348	-113437
-337346	-17172
-337345	-17172
-337121	-63437
-337045	-113355
-336879	-33395
-336210	-96949
-336153	-61667
-335946	-61916
-335839	-112986
-335837	-3417
-335742	-58473
-335740	-112963
-335692	-84720
-335643	-106295
-335641	-106295
-335397	-103089
-335396	-103089
-335274	-106295
-335097	-112851
-335096	-112851
-334102	-112657
-334020	-41885
-333708	-101903
-333479	-2193
-333464	-7537
-333463	-102882
-333443	-20427
-333426	-19684
-333376	-101900
-333376	-101899
-333375	-94242
-333373	-3086
-333311	-17832
-333298	-20135
-333252	-106610
-333251	-106610
-333250	-106610
-333248	-20135
-333244	-112514
-333190	-112476
-333188	-102660
-333187	-112474
-333186	-112473
-333185	-112472
-333153	-112462
-333122	-112453
-333120	-112452
-333119	-72325
-333117	-14338
-333116	-112450
-333115	-112449
-333114	-58886
-332965	-112424
-332800	-53070
-332797	-53088
-332797	-53087
-332792	-112258
-332744	-63887
-332665	-112332
-332595	-18013
-332559	-96187
-332394	-82361
-332385	-17174
-332354	-112265
-332353	-112264
-332353	-112263
-332344	-102516
-332340	-112258
-332339	-112257
-332338	-112256
-332337	-112255
-332336	-81856
-332309	-112254
-332304	-112252
-332303	-112252
-332247	-8613
-332189	-112230
-332182	-71585
-332181	-71585
-332180	-66031
-332178	-81868
-332096	-38337
-332010	-112197
-332009	-112196
-332008	-112195
-332007	-112195
-332006	-25903
-332005	-36133
-331828	-38337
-331363	-112039
-331123	-11277
-330835	-111898
-330784	-88510
-330783	-25903
-330782	-36133
-330713	-94248
-330455	-694
-330454	-20427
-330277	-111727
-330021	-103984
-329998	-111526
-329997	-111525
-329850	-76583
-329819	-18962
-329805	-111465
-329804	-111464
-329643	-110166
-329393	-111332
-329357	-111328
-329297	-111312
-329289	-46440
-329288	-70494
-329281	-111302
-329186	-33345
-329067	-111213
-329067	-111212
-329067	-8613
-328907	-68673
-328887	-10619
-328840	-85013
-328791	-111085
-328790	-111085
-328788	-111085
-328787	-111085
-328786	-111085
-328784	-111085
-328783	-111085
-328768	-111085
-328668	-99416
-328658	-110976
-328656	-2623
-327513	-4110
-327511	-4110
-327492	-110655
-327491	-23655
-327439	-110583
-327435	-23655
-327434	-110641
-327432	-23655
-327363	-110622
-327272	-23655
-327231	-23655
-327215	-23655
-327212	-23655
-327200	-23655
-327192	-23655
-327184	-110583
-327055	-33345
-326900	-101962
-326845	-2012
-326829	-5118
-326827	-2012
-326827	0
-326785	-86801
-326770	-86801
-326769	-86801
-326767	-86801
-326766	-86801
-326765	-86801
-326567	-110444
-326032	-101962
-325971	-101962
-325945	-101962
-325937	-101962
-325847	-3091
-325846	-3091
-325831	-110153
-325819	-110233
-325693	-14113
-325606	-22676
-325593	-110166
-325578	-101962
-325568	-4596
-325566	0
-325499	-110153
-325423	-11457
-325333	-25043
-325332	-3928
-325312	-110113
-325233	-101962
-325217	-3118
-325214	-101962
-325073	-22066
-324913	-69212
-324602	-109758
-324551	-109892
-324488	-93262
-324381	-89650
-324371	-106754
-324371	-14113
-324334	-109846
-324334	-25043
-324330	-109758
-324226	-8678
-324141	-109812
-323870	-109758
-323819	-109746
-323817	-109746
-323816	-109746
-323815	-109746
-323814	-109746
-323813	-109746
-323812	-109746
-323811	-109747
-323810	-109746
-323809	-109746
-323800	-1754
-323734	-109733
-323449	-60910
-323397	-25043
-323343	-109566
-323314	-109566
-323307	-109562
-323305	-33345
-323060	-109502
-322869	-1028
-322688	-32844
-322381	-47927
-322263	-109229
-322184	-109214
-322142	-38246
-322133	-16012
-322006	-109167
-321830	-38246
-321778	-109098
-321734	-109083
-321666	-38246
-321588	-17389
-321587	-17389
-321586	-17389
-321585	-17389
-321584	-17389
-321583	-17389
-321582	-17389
-321581	-17389
-321580	-17389
-321558	-10431
-321313	-108971
-321301	-108969
-321300	-108968
-321299	-32029
-321298	-32029
-321297	-108967
-321296	-108966
-321295	-53179
-321099	-2347
-321029	-2347
-320769	-108242
-320602	-108758
-320601	-108757
-320530	-1757
-320348	-108703
-320098	-108618
-320095	-9063
-318884	-108242
-318840	-81848
-318515	-108143
-318231	-108023
-318231	-108022
-318231	-108021
-318231	-108020
-318231	-108019
-318210	-20804
-317710	-106293
-317657	-107805
-317583	-107783
-317061	-107625
-316492	-102572
-316282	-9295
-316279	-3091
-316278	-3091
-316277	-104705
-316263	-107346
-316174	-20887
-316173	-107326
-316172	-12921
-315679	-2347
-315581	-4060
-315580	-4060
-315470	-2147
-315469	-2147
-315454	-107155
-315287	-4552
-315090	-107080
-315030	-107062
-315029	-107061
-315024	-107060
-314666	-106938
-314412	-106859
-314378	-94226
-314299	-106754
-314299	-14113
-314298	-14113
-314262	-1317
-314261	-4111
-314257	-106808
-314185	-1842
-314145	-106771
-314089	-14113
-314088	-106754
-314088	-14113
-314077	-34759
-314077	-34758
-313803	-61315
-313723	-106645
-313706	-106642
-313704	-17389
-313703	-18535
-313652	-102572
-313651	-102572
-313650	-102572
-313602	-24202
-313601	-106611
-313598	-106610
-313368	-20137
-312921	-106389
-312920	-100692
-312853	-106371
-312839	-106364
-312838	-106363
-312811	-9539
-312807	-12921
-312748	-106339
-312747	-106338
-312744	-106336
-312741	-106334
-312740	-106333
-312739	-106332
-312738	-106331
-312737	-106297
-312665	-99349
-312582	-106297
-312581	-106296
-312580	-106295
-312579	-106294
-312578	-106293
-312577	-94060
-312576	-81846
-312546	-90042
-312525	-90042
-312465	-106264
-312464	-106263
-312332	-51284
-311148	-1035
-311113	-105865
-311113	-105864
-311113	-105863
-311113	-105862
-311113	-105861
-311113	-104705
-311113	-100692
-311113	-88626
-311113	-10434
-311113	-10431
-311113	-10430
-311088	-24202
-311087	-105855
-310925	-14148
-310768	-24202
-310756	-105239
-310755	-4608
-310754	-4608
-310753	-105248
-310753	-105247
-310753	-105246
-310753	-105245
-310753	-105244
-310753	-105243
-310753	-105242
-310753	-105241
-310753	-105240
-310753	-105239
-310753	-105238
-310753	-105237
-310753	-105236
-310753	-88690
-310753	-62232
-310753	-34698
-310753	-25090
-310699	-95574
-310698	-24202
-310650	-105706
-310613	-105694
-310232	-14148
-310225	-105565
-309420	-52756
-309381	-105274
-309304	-105252
-309303	-19863
-309302	-105251
-309291	-105248
-309291	-105247
-309291	-105246
-309291	-105245
-309291	-105244
-309291	-105243
-309291	-105242
-309291	-105241
-309291	-105240
-309291	-105239
-309291	-105238
-309291	-105237
-309291	-105236
-309291	-88690
-309291	-62232
-309291	-34698
-309291	-25090
-309273	-43918
-308921	-53163
-308874	-105146
-308874	-105145
-308874	-105144
-308874	-105143
-308874	-105142
-308874	-105141
-308874	-105140
-308874	-105139
-308874	-105138
-308874	-105137
-308874	-105136
-308874	-105135
-308874	-105134
-308874	-105133
-308874	-105132
-308874	-105131
-308874	-105130
-308874	-105129
-308874	-105128
-308874	-105127
-308874	-105126
-308874	-105125
-308874	-95805
-308874	-89646
-308874	-74765
-308874	-71522
-308874	-53192
-308874	-25105
-308874	-25029
-308764	-102682
-308643	-34611
-308625	-105051
-308532	-105035
-308532	-105034
-308530	-38246
-308529	-105033
-308528	-38246
-308517	-62633
-308513	-105025
-308227	-104442
-308226	-13822
-308219	-6121
-308218	-104878
-308140	-38246
-307694	-2460
-307692	-104705
-307679	-3086
-307651	-53179
-307650	-27810
-307648	-2096
-307435	-32226
-307433	-6880
-307327	-104630
-307249	-104601
-306938	-18013
-306934	-34611
-306933	-34611
-306866	-17832
-306864	-1757
-306838	-10436
-306737	-104442
-306733	-53247
-306730	-71256
-305753	0
-305694	-42921
-305693	-104129
-305637	-104110
-305637	-12940
-305636	-104109
-305564	-104091
-305562	-89275
-305555	-104087
-305555	-62012
-305549	-103938
-305479	-104059
-305443	-42921
-305382	-103938
-305378	-41095
-305350	-103984
-305349	-103983
-305348	-103982
-305333	-103938
-305258	-103963
-305215	-103938
-305153	-103938
-305127	-5249
-305100	-103920
-305099	-100957
-305035	-55308
-305034	-103899
-304979	-5249
-304903	-103850
-304761	-18387
-304759	-97636
-304758	-103825
-304691	-103809
-304537	-103766
-304206	-39057
-304146	-103628
-304145	-16012
-304144	-103627
-304140	-97636
-303743	-13995
-303647	-103441
-303646	-4120
-303217	-103356
-303056	-103312
-303028	-103295
-302876	-103232
-302858	-103230
-302525	-4415
-302451	-52801
-302390	-53166
-302276	-3118
-302204	-63739
-302184	-63739
-302182	-103089
-302180	-63739
-302179	-63739
-302177	-63739
-302176	-63739
-302175	-63739
-302174	-63739
-302107	-103067
-302043	-53166
-302042	-53166
-302005	-34759
-302005	-34758
-302004	-34759
-302004	-34758
-302003	-34759
-302003	-34758
-302001	-10430
-301824	-103016
-301764	-40707
-301716	-79298
-301662	-34759
-301662	-34758
-301623	-25130
-301613	-25130
-301566	-25130
-301557	-45919
-301557	-14048
-301535	-53188
-301532	-34759
-301532	-34758
-301531	-24853
-301475	-34759
-301475	-34758
-301474	-34759
-301474	-34758
-301473	-34759
-301473	-34758
-301472	-34759
-301472	-34758
-301467	-102916
-301419	-79298
-301341	-102882
-301226	-34324
-301225	-34324
-301148	-102838
-301141	-102838
-301001	-92951
-300947	-102777
-300583	-40707
-300504	-102682
-300482	-90925
-300292	-102664
-300291	-102663
-300290	-102516
-300285	-4039
-300284	-20135
-300283	-102661
-300282	-102660
-300281	-4596
-300280	-25043
-300279	-66031
-300278	-102659
-300278	-35283
-300278	-25043
-300278	-2460
-300106	-12414
-300105	-12414
-300104	-12414
