-88085	Д	Де Марі Сільвана	Сільвана		Де Марі	
-88007	Б	Блер Мері	Мері		Блер	
-87880	Л	Луценко Зінаїда	Зінаїда		Луценко	
-87878	Т	Тютюгін В. І.	В.	І.	Тютюгін	
-87877	З	Зінченко І. О.	І.	О.	Зінченко	
-87854	Е	Еґеланн Том	Том		Еґеланн	
-87824	Ш	Шкода Володимир	Володимир		Шкода	
-87770	Б	БЕРҐЕР ЙОНА	ЙОНА		БЕРҐЕР	
-87731	Б	Баулін Юрій Васильович	Юрій	Васильович	Баулін	
-87675	Ч	Чибісова Наталя	Наталя		Чибісова	
-87667	П	Пономаренко Ю. А.	Ю.	А.	Пономаренко	
-87618	В	Винокуров Ізидор Григорович	Ізидор	Григорович	Винокуров	
-87617	Ф	Флеґґ Фенні	Фенні		Флеґґ	
-87533	Б	Білоконев В. М.	В.	М.	Білоконев	
-87531	Б	Барклей Лінвуд	Лінвуд		Барклей	
-87519	В	Варґас Льоса Маріо	Маріо		Варґас Льоса	
-87454	У	Усенко Оксана Игоревна	Оксана	Игоревна	Усенко	
-87398	К	Кацай Олексій	Олексій		Кацай	
-87396	С	Слапчук Василь	Василь		Слапчук	
-87352	С	Сторні Альфонсіна	Альфонсіна		Сторні	
-87181	К	Курков Андрй	Андрй		Курков	
-87135	К	Коротич Виталий Алексеевич	Виталий	Алексеевич	Коротич	
-87122	Б	Борхес Хорхе Луїс	Хорхе Луїс		Борхес	
-87003	Л	Ле Иван Леонтьевич	Иван	Леонтьевич	Ле	
-86801	Д	Довженко Олександр Петрович	Олександр	Петрович	Довженко	
-86786	Т	Толкін Джон Роналд Руел	Джон	Роналд Руел	Толкін	
-86415	Ч	Чигиринська Ольга	Ольга		Чигиринська	
-85979	Б	Берна Поль	Поль		Берна	
-85735	Ш	Шестопал Матвей Михайлович	Матвей	Михайлович	Шестопал	
-85725	Д	Джордано Паоло	Паоло		Джордано	
-85567	К	Кобилянська Ольга Юліанівна	Ольга	Юліанівна	Кобилянська	
-85414	Г	Гароді Роже	Роже		Гароді	
-85401	Т	Тідеманн Герберт	Герберт		Тідеманн	
-85077	В	Вольний Зденек	Зденек		Вольний	
-85013	З	Зюскінд Патрік	Патрік		Зюскінд	
-84883	М	Матиос Мария Васильевна	Мария	Васильевна	Матиос	
-84793	С	Симоненко Василий Андреевич	Василий	Андреевич	Симоненко	
-84754	О	Овідій Публій	Публій		Овідій	
-84750	С	Сахно В’ячеслав	В’ячеслав		Сахно	
-84749	І	Іваниченко Юрій	Юрій		Іваниченко	
-84748	С	Сліпачук Василь	Василь		Сліпачук	
-84742	Л	Лонг	Лонг			
-84720	С	Сідак Володимир	Володимир		Сідак	
-84716	П	Публий Овидий (Назон)			Публий Овидий (Назон)	
-84714	Л	Луций Апулей			Луций Апулей	
-84672	Т	Теккерей Уильям Мейкпис	Уильям Мейкпис		Теккерей	
-84671	П	Петефі Шандор	Шандор		Петефі	
-84670	А	Абу-ль-Фарадж			Абу-ль-Фарадж	
-84655	П	Полонский Радий Федорович	Радий	Федорович	Полонский	
-84641	Л	Лірник Сашко	Сашко		Лірник	
-84630	Г	Гребньов Григорій Микитович	Григорій	Микитович	Гребньов	
-84613	Ч	Чапленко Василий Кириллович	Василий	Кириллович	Чапленко	
-84612	Н	Носов Микола Миколайович	Микола	Миколайович	Носов	
-84611	Н	Носов Микола	Микола		Носов	
-84610	М	Маркес Габриэль Гарсия	Габриэль Гарсия		Маркес	
-84609	Г	Гоголь Николай Ввсильевич	Николай	Ввсильевич	Гоголь	
-84608	Г	Гончар Олесь Терентійович	Олесь	Терентійович	Гончар	
-84200	О	Обручов Володимир	Володимир		Обручов	
-84090	П	По Едґар Аллан	Едґар Аллан		По	
-84089	П	Портер Елеонор	Елеонор		Портер	
-84016	В	Вайт Елвін Брукс	Елвін Брукс		Вайт	
-83957	Ц	Циба Михайло Євгенович	Михайло	Євгенович	Циба	
-83483	Б	Брати Капранови			Брати Капранови	
-83023	В	Володимир Рутківський Григорович	Рутківський	Григорович	Володимир	
-82574	Л	Леметр П’єр	П’єр		Леметр	
-82505	К	Карнегі Дейл	Дейл		Карнегі	
-82362	А	Адамс; Дуглас	Дуглас		Адамс;	
-82361	А	Адамс Дуґлас	Дуґлас		Адамс	
-82220	Г	Гейман Ніл	Ніл		Гейман	
-82074	М	М. Юен Ленора	Ленора		М. Юен	
-82073	Б	Б. Бурка Джейн	Джейн		Б. Бурка	
-82072	Б	Бурлай Виктор Захарович	Виктор	Захарович	Бурлай	
-82071	З	Залата Леонид Дмитриевич	Леонид	Дмитриевич	Залата	
-81929	І	Ільюшин Ігор	Ігор		Ільюшин	
-81928	Л	Лисяк-Рудницький Іван	Іван		Лисяк-Рудницький	
-81927	М	Мотика Ґжеґож	Ґжеґож		Мотика	
-81887	К	Кисельов Сергій	Сергій		Кисельов	
-81886	К	Конотопець Наталя	Наталя		Конотопець	
-81885	Р	Росін Веніамін	Веніамін		Росін	
-81884	С	Сорока Микола	Микола		Сорока	
-81883	Г	Гаррісон Вільям	Вільям		Гаррісон	
-81882	Г	Гейдук Мілан	Мілан		Гейдук	
-81881	К	Котляр Василь	Василь		Котляр	
-81880	К	Кирій Іван	Іван		Кирій	
-81879	Є	Єременко Володимир	Володимир		Єременко	
-81878	П	Прашкевич Геннадій	Геннадій		Прашкевич	
-81877	П	Палійчук Олекса	Олекса		Палійчук	
-81876	Б	Балаян Віктор	Віктор		Балаян	
-81875	Ц	Ціргібель Герберт	Герберт		Ціргібель	
-81874	К	Кларк Артур Ч.	Артур	Ч.	Кларк	
-81873	П	Положій Віктор	Віктор		Положій	
-81872	Г	Гусєв Олег	Олег		Гусєв	
-81871	Ф	Филимонов Євген	Євген		Филимонов	
-81870	Б	Браун Йоганна	Йоганна		Браун	
-81869	П	Підгорний Сергій	Сергій		Підгорний	
-81868	Г	Головачов Василь	Василь		Головачов	
-81867	С	Сушинський Богдан	Богдан		Сушинський	
-81866	О	Олійник Микола	Микола		Олійник	
-81865	І	Іванченко Володимир	Володимир		Іванченко	
-81864	Я	Ячейкін Юрій	Юрій		Ячейкін	
-81863	Б	Баранов Віктор	Віктор		Баранов	
-81862	Я	Яковлев Віталій	Віталій		Яковлев	
-81861	Ш	Шумилов Олександр	Олександр		Шумилов	
-81860	Ш	Шпаро Дмитро	Дмитро		Шпаро	
-81859	К	Константинов Юрій	Юрій		Константинов	
-81858	К	Кравчук Петро	Петро		Кравчук	
-81857	М	Маркес Габріель Гарсіа	Габріель	Гарсіа	Маркес	
-81856	Г	Головін Микола	Микола		Головін	
-81855	М	Моруга Василь	Василь		Моруга	
-81854	П	Правденко Сергій	Сергій		Правденко	
-81853	М	Малькова Тамара	Тамара		Малькова	
-81852	Г	Глушко Володимир	Володимир		Глушко	
-81851	І	Іванина Василь	Василь		Іванина	
-81850	К	Келлер Девід	Девід		Келлер	
-81849	П	Пригорницький Юрій	Юрій		Пригорницький	
-81848	Ж	Жолдак Богдан	Богдан		Жолдак	
-81847	К	Кушнєрова Наталя	Наталя		Кушнєрова	
-81846	Р	Рябчук Микола	Микола		Рябчук	
-81845	Т	Тесленко Олександр	Олександр		Тесленко	
-81844	З	Забірко Віталій	Віталій		Забірко	
-81843	Г	Глушенок Дмитро	Дмитро		Глушенок	
-81842	К	Кисельов Володимир	Володимир		Кисельов	
-81841	К	Кисельов Леонід	Леонід		Кисельов	
-81840	Б	Брюховецький Вячеслав	Вячеслав		Брюховецький	
-81839	С	Сиротенко Анатолій	Анатолій		Сиротенко	
-81838	С	Слабошпицький Михайло	Михайло		Слабошпицький	
-81837	З	Заблоцький Анатолій	Анатолій		Заблоцький	
-81836	С	Саймак Кліффорд	Кліффорд		Саймак	
-81835	К	Козинець Людмила	Людмила		Козинець	
-81834	П	Пшимановський Януш	Януш		Пшимановський	
-81833	Х	Халебський Павло	Павло		Халебський	
-81832	Ш	Шарварок Олександр	Олександр		Шарварок	
-81831	С	Сорока Володимир	Володимир		Сорока	
-81830	П	Плєхов Василь	Василь		Плєхов	
-81829	М	Меркулов Михайло	Михайло		Меркулов	
-81828	Л	Левчин Рафаель	Рафаель		Левчин	
-81827	К	Кашуба Володимир	Володимир		Кашуба	
-81826	Д	Дашкієв-Шульга Микола	Микола		Дашкієв-Шульга	
-81825	Г	Гусєв Володимир	Володимир		Гусєв	
-81824	Г	Горват Василь	Василь		Горват	
-81823	Г	Ганапольський Матвій	Матвій		Ганапольський	
-81822	К	Короткий Роберт	Роберт		Короткий	
-81821	С	Савченко Віктор	Віктор		Савченко	
-81820	С	Стороженко Павло	Павло		Стороженко	
-81819	Б	Бурлак Вадим	Вадим		Бурлак	
-81818	Б	Бурганський Гарій	Гарій		Бурганський	
-81817	К	Кузнецов Олександр	Олександр		Кузнецов	
-81816	Д	Де Боплан Левассер	Левассер		Де Боплан	
-81815	Е	Езертон Дж.	Дж.		Езертон	
-81814	Г	Глазовий Андрій	Андрій		Глазовий	
-81813	П	Петровський Леонід	Леонід		Петровський	
-81812	К	Костюк Олександр	Олександр		Костюк	
-81811	Ш	Шаталов Борис	Борис		Шаталов	
-81810	П	Панасенко Леонід	Леонід		Панасенко	
-81809	Д	Дмитрук Андрій	Андрій		Дмитрук	
-81808	Ф	Федотюк Петро	Петро		Федотюк	
-81807	Ш	Шпаковатий Микола	Микола		Шпаковатий	
-81806	І	Івченко Володимир	Володимир		Івченко	
-81805	М	Михайленко Анатолій	Анатолій		Михайленко	
-81801	Ш	Шевельов Юрій	Юрій		Шевельов	
-81773	Р	Росоховатський Ігор	Ігор		Росоховатський	
-81768	С	Станіславович Митрофаненко Юрій	Митрофаненко	Юрій	Станіславович	
-81734	С	Сушинський Богдан Iванович	Богдан	Iванович	Сушинський	
-81727	З	Заєць Володимир	Володимир		Заєць	
-81500	К	Колісник Роман	Роман		Колісник	
-81488	Ф	Фоер Джонатан Сафран	Джонатан	Сафран	Фоер	
-81313	А	Алексієвич Світлана	Світлана		Алексієвич	
-81106	К	Коломійчук Богдан	Богдан		Коломійчук	
-80569	P	Pankeeva			Pankeeva	
-80107	І	Іващук Олександр Сергійович	Олександр	Сергійович	Іващук	
-80106	Л	Ліспектор Кларісе	Кларісе		Ліспектор	
-80097	Ф	Франкл Віктор	Віктор		Франкл	
-80069	Л	Лаґеркранц Давід	Давід		Лаґеркранц	
-79990	Б	Бабула. Володимир	Володимир		Бабула.	
-79972	М	Майрінк Ґустав	Ґустав		Майрінк	
-79913	К	Клайн Крістіна Бейкер	Крістіна	Бейкер	Клайн	
-79912	К	Каспаров Гаррі	Гаррі		Каспаров	
-79756	П	Павленко Марина Степанівна	Марина	Степанівна	Павленко	
-79738	А	Антипович Тарас	Тарас		Антипович	
-79642	М	Метісон Річард	Річард		Метісон	
-79577	С	Станчев Михайло	Михайло		Станчев	
-79576	Ф	Фельштинський Юрій	Юрій		Фельштинський	
-79515	Ш	Шрайєр Вольфганг	Вольфганг		Шрайєр	
-79483	Б	Білінський Володимир	Володимир		Білінський	
-79456	Л	Ледвідж Майкл	Майкл		Ледвідж	
-79298	З	Зарудний Микола Якович	Микола	Якович	Зарудний	
-79295	#	4343			4343	
-79262	Х	Хенссон Хайнемайєр Девід	Хайнемайєр Девід		Хенссон	
-79036	Р	Руткiвський Володимир	Володимир		Руткiвський	
-79031	К	Константін Теодор	Теодор		Константін	
-79017	Р	Руткивський Владимир	Владимир		Руткивський	
-78889	Д	Дефо Данієль	Данієль		Дефо	
-78456	Т	Токар Олексій	Олексій		Токар	
-78261	Г	Головко Андрiй	Андрiй		Головко	
-78255	Т	Тютюнник Григір Михайлович	Григір	Михайлович	Тютюнник	
-77691	П	Побединская Виктория	Виктория		Побединская	
-77272	К	Кучма Леонид Данилович	Леонид	Данилович	Кучма	
-77066	Ф	Фромм Еріх	Еріх		Фромм	
-76918	Д	Д’Онуа Марі Катрін	Марі	Катрін	Д’Онуа	
-76897	В	Вільчинський Олександр	Олександр		Вільчинський	
-76881	#	0			0	
-76785	С	Секель Тібор	Тібор		Секель	
-76583	П	Паоліні Крістофер	Крістофер		Паоліні	
-76490	С	Сюел Анна	Анна		Сюел	
-76440	П	Панч Петро	Петро		Панч	
-76388	Ґ	Ґордер Юстейн	Юстейн		Ґордер	
-76321	Я	Яновський Юрій	Юрій		Яновський	
-76305	Т	Таксюр Ян	Ян		Таксюр	
-76225	Н	Нестлінґер Крістіне	Крістіне		Нестлінґер	
-76219	К	Кощеєв Кирило	Кирило		Кощеєв	
-76218	В	Волинська Ілона	Ілона		Волинська	
-76216	Б	Близнець Віктор	Віктор		Близнець	
-76047	В	Вульф Ларрі	Ларрі		Вульф	
-75995	Є	Єжи Брошкевич	Брошкевич		Єжи	
-75987	Т	Тис-Крохмалюк Юрий	Юрий		Тис-Крохмалюк	
-75948	С	Солодченко Ірина	Ірина		Солодченко	
-75611	Г	Гордасевич Галина	Галина		Гордасевич	
-75509	К	Киричук Юрій	Юрій		Киричук	
-75506	Т	Толкін Джон Рональд Руел	Джон	Рональд Руел	Толкін	
-75425	К	Кіндратенко А. М.	А.	М.	Кіндратенко	
-75393	В	Водичка Густав	Густав		Водичка	
-75333	Ч	Чобит Дмитрий	Дмитрий		Чобит	
-75332	Н	Нечуй-Левицький Іван	Іван		Нечуй-Левицький	
-75324	Р	Ротаенко Александр	Александр		Ротаенко	
-75309	К	Константин Теодор	Теодор		Константин	
-75133	Ґ	Ґюнтекін Решат Нурі	Решат	Нурі	Ґюнтекін	
-75113	С	Саматар Софія	Софія		Саматар	
-75088	Г	Галушко К. Ю.	К.	Ю.	Галушко	
-75087	Ч	Черкас Б. В.	Б.	В.	Черкас	
-75086	П	Плахонін А. Г.	А.	Г.	Плахонін	
-75085	Г	Горобець М. М.	М.	М.	Горобець	
-75084	Г	Горобець В. М.	В.	М.	Горобець	
-75068	Б	Барабаш Тарас	Тарас		Барабаш	
-75016	Е	Еттінген Гебріел	Гебріел		Еттінген	
-74878	С	Синиця Євген	Євген		Синиця	
-74877	Р	Руккас Андрій	Андрій		Руккас	
-74876	М	Майоров Максим	Максим		Майоров	
-74875	Г	Громенко Сергій	Сергій		Громенко	
-74874	Г	Галушко Кирило	Кирило		Галушко	
-74873	Г	Галушка Андрій	Андрій		Галушка	
-74872	П	Примаченко Яна	Яна		Примаченко	
-74871	П	Плахонін Андрій	Андрій		Плахонін	
-74870	С	Сокирко Олексій	Олексій		Сокирко	
-74869	Ч	Черкас Борис	Борис		Черкас	
-74765	Г	Грабинський Стефан	Стефан		Грабинський	
-74764	Ґ	Ґеррітсен Тесс	Тесс		Ґеррітсен	
-74698	Ґ	Ґеррітсе Тесс	Тесс		Ґеррітсе	
-74599	З	Завара Олександр	Олександр		Завара	
-74598	С	Сергієнко Анатолій	Анатолій		Сергієнко	
-74529	С	Суслов Владлен Алексеевич	Владлен	Алексеевич	Суслов	
-74517	К	Каттнер Генрі	Генрі		Каттнер	
-74488	М	Митро Кхогендронатх	Кхогендронатх		Митро	
-74487	В	"Веселка"			"Веселка"	
-74486	З	Зубарев Фома Александрович	Фома	Александрович	Зубарев	
-74445	Ф	Фокс Кейт	Кейт		Фокс	
-74416	В	Викрамасинге Мартин	Мартин		Викрамасинге	
-74332	А	Ардаматскнй Василий Иванович	Василий	Иванович	Ардаматскнй	
-74274	Б	Бандера Степан	Степан		Бандера	
-74200	С	Скляренко Семен Дмитриевич	Семен	Дмитриевич	Скляренко	
-74147	Р	Романовская Мария Михайловна	Мария	Михайловна	Романовская	
-74120	Ш	Шафранек Ота	Ота		Шафранек	
-74023	А	Аристотель	Аристотель			
-73978	О	Олді Генрі Лайон	Генрі Лайон		Олді	
-73965	Б	БЕРДНИК ОЛЕСЬ	ОЛЕСЬ		БЕРДНИК	
-73957	Г	Грін Олександр	Олександр		Грін	
-73681	Р	Раннап Яан Яанович	Яан	Яанович	Раннап	
-73673	С	Стругацькі Аркадій і Борис	Аркадій і Борис		Стругацькі	
-73669	C	Chung	Chung			
-73649	Т	Толстая Тетяна	Тетяна		Толстая	
-73544	В	Винниченко Владимир Кириллович	Владимир	Кириллович	Винниченко	
-73514	Т	Ткачук Галина	Галина		Ткачук	
-73510	К	Коельо Пауло	Пауло		Коельо	
-73503	Б	Байдаченко Настя	Настя		Байдаченко	
-73433	Л	Лаурен Анна-Лєна	Анна-Лєна		Лаурен	
-73397	Ч	Чорногуз Олег	Олег		Чорногуз	
-73305	Д	Дрозд Володимир	Володимир		Дрозд	
-73279	Ш	Шпилевська Анна	Анна		Шпилевська	
-73260	М	Матіос Марія	Марія		Матіос	
-73196	К	Когтянц Костянтин	Костянтин		Когтянц	
-73166	Н	Непочатова Емілія Іванівна	Емілія	Іванівна	Непочатова	
-73165	Ш	Шкіряк-Нижник Зореслава Антонівна	Зореслава	Антонівна	Шкіряк-Нижник	
-72928	С	Стус Дмитро Васильович	Дмитро	Васильович	Стус	
-72902	П	Парфанович Cофія	Cофія		Парфанович	
-72856	Ф	Федорів Роман	Роман		Федорів	
-72662	Д	де Сервантес Мігель	Мігель		де Сервантес	
-72639	А	Автор невідомий			Автор невідомий	
-72614	О	Околітенко Наталя	Наталя		Околітенко	
-72325	Є	Єфремов Іван	Іван		Єфремов	
-72242	Т	Тендряков Володимир	Володимир		Тендряков	
-72241	К	Котляревський Іван Петрович	Іван	Петрович	Котляревський	
-72136	Д	де Сент-Екзюпері Антуан	Антуан		де Сент-Екзюпері	
-71992	П	Підмогильний Валер`ян Петрович	Валер`ян	Петрович	Підмогильний	
-71978	Я	Яворницький Дмитро Іванович	Дмитро	Іванович	Яворницький	
-71799	Л	Лоуренс Девід Герберт	Девід	Герберт	Лоуренс	
-71707	С	Симоненко Василь Андрійович	Василь	Андрійович	Симоненко	
-71660	Ж	Жадан Сергій В.	Сергій	В.	Жадан	
-71647	Т	Тендюк Леонід Михайлович	Леонід	Михайлович	Тендюк	
-71627	Д	Джонс Діана Вінн	Діана	Вінн	Джонс	
-71616	С	Сидоров М. О.	М.	О.	Сидоров	
-71615	Д	Далекий Микола Олександрович	Микола	Олександрович	Далекий	
-71613	М	Моует Фарлі	Фарлі		Моует	
-71600	Р	Роман Купчинський Григорович	Купчинський	Григорович	Роман	
-71585	Ф	Фідлер Аркадій	Аркадій		Фідлер	
-71539	П	Погребецький Михайло Тимофійович	Михайло	Тимофійович	Погребецький	
-71522	К	Капій Мирослав	Мирослав		Капій	
-71521	К	Крісті Агата	Агата		Крісті	
-71501	І	Ільєнко Іван	Іван		Ільєнко	
-71449	А	Акімов Ігор	Ігор		Акімов	
-71448	А	Ардаматський Василь Іванович	Василь	Іванович	Ардаматський	
-71443	Л	Лигостов Вильям Алексеевич	Вильям	Алексеевич	Лигостов	
-71401	Г	Грушевський Михайло	Михайло		Грушевський	
-71351	Н	Нестлінгер Крістіна	Крістіна		Нестлінгер	
-71347	Х	Хвильовий Микола	Микола		Хвильовий	
-71346	М	Мирний Панас	Панас		Мирний	
-71325	С	Скрябін Кузьма	Кузьма		Скрябін	
-71312	П	Пушкарьов К.	К.		Пушкарьов	
-71311	М	Михайлов В.	В.		Михайлов	
-71310	Л	Литвиненко Б.	Б.		Литвиненко	
-71309	М	Максимов Г.	Г.		Максимов	
-71308	М	Муслін Є.	Є.		Муслін	
-71306	В	Валеро Родольфо Перес	Родольфо	Перес	Валеро	
-71256	М	Маккалоу Колін	Колін		Маккалоу	
-70984	Д	Джонсон Боріс	Боріс		Джонсон	
-70841	С	Стус Василь	Василь		Стус	
-70652	Р	Росин Вениамин Ефимович	Вениамин	Ефимович	Росин	
-70568	Д	Джонс Діана Вінн	Діана Вінн		Джонс	
-70494	П	Поланік Чак	Чак		Поланік	
-70493	В	Вінн Джонс Діана	Діана		Вінн Джонс	
-70465	М	Марміон Жан-Франсуа	Жан-Франсуа		Марміон	
-70264	Л	Лойко Сергій Леонідович	Сергій	Леонідович	Лойко	
-69833	Р	Росіцький Роман	Роман		Росіцький	
-69522	Л	Люнд Ева-Марія	Ева-Марія		Люнд	
-69516	Ш	Шаграй Наталья Миколаївна	Наталья	Миколаївна	Шаграй	
-69425	H	Hands John	John		Hands	
-69412	У	Уейн Джон	Джон		Уейн	
-69276	Г	Горностаєва Мирослава	Мирослава		Горностаєва	
-69212	Я	Яновский Юрий Иванович	Юрий	Иванович	Яновский	
-69027	К	Карріон Мігель де	Мігель де		Карріон	
-69020	Ю	Ющук Іван Пилипович	Іван	Пилипович	Ющук	
-69010	М	Марусенко Р. І.	Р.	І.	Марусенко	
-69009	М	Мірошниченко А. М.	А.	М.	Мірошниченко	
-69008	Т	Теліпко Владислав Едуардович	Владислав	Едуардович	Теліпко	
-68990	П	Павличко Дмитро Васильович	Дмитро	Васильович	Павличко	
-68939	М	Монтгомері Лусі Мод	Лусі Мод		Монтгомері	
-68931	Ф	Фулей Тетяна Іванівна	Тетяна	Іванівна	Фулей	
-68926	Ш	Ширмен Роберт	Роберт		Ширмен	
-68719	К	Кристі Аґата	Аґата		Кристі	
-68674	К	Крайникова Т.	Т.		Крайникова	
-68673	Ш	Шевченко Тарас Григорьевич	Тарас	Григорьевич	Шевченко	
-68664	М	Макбрайд Джеремі	Джеремі		Макбрайд	
-68201	Б	Барабаш Юрій	Юрій		Барабаш	
-68162	Ш	Шинкаренко Олег	Олег		Шинкаренко	
-68014	В	Венгловський Володимир	Володимир		Венгловський	
-68003	В	Вереша Роман Вікторович	Роман	Вікторович	Вереша	
-67852	П	Прохасько Тарас	Тарас		Прохасько	
-67812	Ч	Чухліб Тарас Васильович	Тарас	Васильович	Чухліб	
-67811	Г	Гуржій Олександр Іванович	Олександр	Іванович	Гуржій	
-67715	Ж	Журавльова Валентина	Валентина		Журавльова	
-67709	А	Ананян Вахтанг	Вахтанг		Ананян	
-67708	Е	Евентов Вадим	Вадим		Евентов	
-67058	Б	Буличов Кир	Кир		Буличов	
-66974	У	Угаров Григор	Григор		Угаров	
-66799	Р	Рубенфелд Джед	Джед		Рубенфелд	
-66346	А	Аристофан	Аристофан			
-66252	Г	Голубець Микола	Микола		Голубець	
-66186	П	Петров Всеволод Николаевич	Всеволод	Николаевич	Петров	
-66173	У	Удовиченко Александр Иванович	Александр	Иванович	Удовиченко	
-66172	К	Капустянский Николай	Николай		Капустянский	
-66153	Р	Ріпецький Степан	Степан		Ріпецький	
-66133	К	Кобець Олекса	Олекса		Кобець	
-66132	Х	Химинець Юліян	Юліян		Химинець	
-66092	П	Панов Микола Миколайович	Микола	Миколайович	Панов	
-66084	П	Парубій Андрій	Андрій		Парубій	
-66072	Ґ	Ґрін Олександр	Олександр		Ґрін	
-66040	П	Петров Євген Петрович	Євген	Петрович	Петров	
-66039	І	Ільф Ілля Арнольдович	Ілля	Арнольдович	Ільф	
-66031	Т	Трублаїні Микола Петрович	Микола	Петрович	Трублаїні	
-66011	Г	Гірняк Никифор	Никифор		Гірняк	
-66004	К	Крук Назар	Назар		Крук	
-65991	Л	Лазарович Наталія	Наталія		Лазарович	
-65990	Л	Лазарович Микола	Микола		Лазарович	
-65863	З	Зварич Петро Прокопович	Петро	Прокопович	Зварич	
-65600	К	Конквест Роберт	Роберт		Конквест	
-65303	И	Иванович Савченко Владимир	Савченко	Владимир	Иванович	
-65163	S	Swift Jonathan	Jonathan		Swift	
-65092	К	Кирій Іван Іванович	Іван	Іванович	Кирій	
-65085	Б	Бичер-Стоу Гарриет	Гарриет		Бичер-Стоу	
-64646	Є	Єшкілєв Володимир	Володимир		Єшкілєв	
-64384	П	Положий Виктор Иванович	Виктор	Иванович	Положий	
-64253	М	Малик Владимир Кириллович	Владимир	Кириллович	Малик	
-64190	К	Катаєнко Кузьма	Кузьма		Катаєнко	
-64159	С	Сытина Татьяна Григорьевна	Татьяна	Григорьевна	Сытина	
-64138	Р	Романівська Марія	Марія		Романівська	
-64064	Б	Білик Іван	Іван		Білик	
-64034	Г	Голсуорсі Джон	Джон		Голсуорсі	
-64003	Б	Белентайн Роберт	Роберт		Белентайн	
-63887	К	Королева Наталена	Наталена		Королева	
-63785	П	Покальчук Юрко	Юрко		Покальчук	
-63747	І	Ільченко Олександр Єлисейович	Олександр	Єлисейович	Ільченко	
-63746	I	Iльченко Олександр Єлисейович	Олександр	Єлисейович	Iльченко	
-63739	Р	Ролінґ Джоан Кетлін	Джоан	Кетлін	Ролінґ	
-63689	Т	Тарасюк Галина	Галина		Тарасюк	
-63568	А	Антоненко-Давидович Борис Дмитрович	Борис	Дмитрович	Антоненко-Давидович	
-63564	М	Мюґґе Теодор	Теодор		Мюґґе	
-63529	Л	Лісковацький Ришард	Ришард		Лісковацький	
-63439	О	О'Рейлі Тім	Тім		О'Рейлі	
-63437	Д	Достоевский Федор	Федор		Достоевский	
-63335	Г	Гуревич Георгій	Георгій		Гуревич	
-63293	Ч	Черепкова Настасья	Настасья		Черепкова	
-63292	Ш	Шумук Данило	Данило		Шумук	
-63260	Ш	Шульц Джеймс Уіллард	Джеймс	Уіллард	Шульц	
-63251	Ш	Штейгер Отто	Отто		Штейгер	
-63232	С	Смілянський Леонід	Леонід		Смілянський	
-63221	Ф	Френсіс Дік	Дік		Френсіс	
-62998	Ф	Фіалков Юрій Яковлевич	Юрій	Яковлевич	Фіалков	
-62891	А	Альтов Г.	Г.		Альтов	
-62870	Г	Грицяк Євген	Євген		Грицяк	
-62852	Н	Наталия			Наталия	
-62843	Б	Бальзак Оноре де	Оноре де		Бальзак	
-62709	Л	Лубєнський Станіслав	Станіслав		Лубєнський	
-62708	Я	Янев­ський Данило	Данило		Янев­ський	
-62707	К	Кулачок Ангеліна	Ангеліна		Кулачок	
-62706	К	Кропивницька Наталія	Наталія		Кропивницька	
-62705	С	Скавронський Павло	Павло		Скавронський	
-62694	С	Сільбіґер Стівен	Стівен		Сільбіґер	
-62693	В	Вандермеєр Джефф	Джефф		Вандермеєр	
-62659	К	Козак Мирон	Мирон		Козак	
-62633	І	Іванов В. М.	В.	М.	Іванов	
-62232	К	Костомаров Микола	Микола		Костомаров	
-62194	М	Медведєва Катерина	Катерина		Медведєва	
-62146	Е	Етвуд Марґарет	Марґарет		Етвуд	
-62105	Р	Русанов Владислав Адольфович	Владислав	Адольфович	Русанов	
-62068	Д	Дремлюк Світлана	Світлана		Дремлюк	
-62034	В	Воннеґут Курт	Курт		Воннеґут	
-62012	Ф	Фалкс Марк Сидоній	Марк	Сидоній	Фалкс	
-61916	Н	Назон Публій Овідій	Публій	Овідій	Назон	
-61915	А	Арістотель			Арістотель	
-61829	В	Відейко Михайло	Михайло		Відейко	
-61821	Н	Надемлінський Олексій	Олексій		Надемлінський	
-61759	Л	Ліндгрен Астрід	Астрід		Ліндгрен	
-61715	П	Перино Софі	Софі		Перино	
-61714	М	Майєр Стефані	Стефані		Майєр	
-61667	П	Пратчетт Террі	Террі		Пратчетт	
-61481	Б	Брюнінг Лоретта Граціано	Лоретта	Граціано	Брюнінг	
-61480	Н	Нолль Інґрід	Інґрід		Нолль	
-61434	В	Вілсон Колін	Колін		Вілсон	
-61315	Д	де Костер Шарль	Шарль		де Костер	
-61056	М	Мілн Алан Александер	Алан	Александер	Мілн	
-61030	М	Мальро Андре	Андре		Мальро	
-60935	К	Квітка-Основ’яненко Григорій Федорович	Григорій	Федорович	Квітка-Основ’яненко	
-60910	К	Карпа Ірена	Ірена		Карпа	
-60883	К	Кравчук Леонид Данилович	Леонид Данилович		Кравчук	
-60524	З	Зюскинд Патрик	Патрик		Зюскинд	
-60462	Ж	Жилинскайте Витауте Юргисовна	Витауте	Юргисовна	Жилинскайте	
-60330	А	Ананьєв Валерій	Валерій		Ананьєв	
-59919	К	Красовицкий Александр Витальевич	Александр	Витальевич	Красовицкий	
-59918	К	Кужавская Евгения Валериевна	Евгения	Валериевна	Кужавская	
-59213	У	Уеллс Герберт	Герберт		Уеллс	
